PostholeID,PithouseID,BuildNum,Length,Width,RecFloor,NewFloor,Shape,ShapeFormula,Rebuild,PillarPosition,PillarConfig,Adapted_ID,D_Scaled,FinalDepth,mean_depth,sd_depth,mean_diameter,sd_diameter,mean_volume,sd_volume,PostDataUsed,Reference,D_Ref
PH148-1028-1-1008,P148-1028-1,1,4.3,3,11.7,10.32,円形,oval,n,Main,5,P8,0.1676646707,0.76,0.594,0.10310189135025603,0.15449101798,0.03889911802731182,0.01186892105273842,0.005857145493944108,yes,9,23
PH148-1028-1-1010,P148-1028-1,1,4.3,3,11.7,10.32,円形,oval,n,Main,5,P10,0.1017964072,0.53,0.594,0.10310189135025603,0.15449101798,0.03889911802731182,0.01186892105273842,0.005857145493944108,yes,9,23
PH148-1028-1-1012,P148-1028-1,1,4.3,3,11.7,10.32,円形,oval,n,Main,5,P12,0.1317365269,0.52,0.594,0.10310189135025603,0.15449101798,0.03889911802731182,0.01186892105273842,0.005857145493944108,yes,9,23
PH148-1029-2-1001,P148-1029-2,2,5.3,4.6,16.4,19.504,楕円形,oval,2,Main,4,P1,0.1976047904,0.76,0.72,0.12192894105447923,0.17964071855,0.03422440759514682,0.019522659802396865,0.009380786738138079,yes,9,24
PH148-1029-2-1002,P148-1029-2,2,5.3,4.6,16.4,19.504,楕円形,oval,2,Main,4,P2,0.1317365269,0.59,0.72,0.12192894105447923,0.17964071855,0.03422440759514682,0.019522659802396865,0.009380786738138079,yes,9,24
PH148-1029-2-1003,P148-1029-2,2,5.3,4.6,16.4,19.504,楕円形,oval,2,Main,4,P3,0.2095808383,0.87,0.72,0.12192894105447923,0.17964071855,0.03422440759514682,0.019522659802396865,0.009380786738138079,yes,9,24
PH148-1029-2-1004,P148-1029-2,2,5.3,4.6,16.4,19.504,楕円形,oval,2,Main,4,P4,0.1796407186,0.66,0.72,0.12192894105447923,0.17964071855,0.03422440759514682,0.019522659802396865,0.009380786738138079,yes,9,24
PH148-1030-1-1001,P148-1030-1,1,4.6,3.8,13,13.983999999999998,楕円形,oval,n,MainWall,5,P1,0.08383233533,0.35,0.5925,0.2466272491027705,0.2005988023825,0.11595758522710375,0.02857378998659828,0.029012285584069927,yes,9,26
PH148-1030-1-1002,P148-1030-1,1,4.6,3.8,13,13.983999999999998,楕円形,oval,n,MainWall,5,P2,0.119760479,0.47,0.5925,0.2466272491027705,0.2005988023825,0.11595758522710375,0.02857378998659828,0.029012285584069927,yes,9,26
PH148-1030-1-1003,P148-1030-1,1,4.6,3.8,13,13.983999999999998,楕円形,oval,n,MainWall,5,P3,0.3173652695,0.63,0.5925,0.2466272491027705,0.2005988023825,0.11595758522710375,0.02857378998659828,0.029012285584069927,yes,9,26
PH148-1030-1-1004,P148-1030-1,1,4.6,3.8,13,13.983999999999998,楕円形,oval,n,MainWall,5,P4,0.2814371257,0.92,0.5925,0.2466272491027705,0.2005988023825,0.11595758522710375,0.02857378998659828,0.029012285584069927,yes,9,26
PH149-1001-1-1001,P149-1001-1,1,5.3,NA,NA,NA,隅丸方形,oval,uk,MainWall,5,P1,0.2073170732,NA,NA,NA,0.18414634146,0.04509722459175222,NA,NA,diameter,10,62
PH149-1001-1-1002,P149-1001-1,1,5.3,NA,NA,NA,隅丸方形,oval,uk,MainWall,5,P2,0.2012195122,NA,NA,NA,0.18414634146,0.04509722459175222,NA,NA,diameter,10,62
PH149-1001-1-1003,P149-1001-1,1,5.3,NA,NA,NA,隅丸方形,oval,uk,MainWall,5,P3,0.237804878,NA,NA,NA,0.18414634146,0.04509722459175222,NA,NA,diameter,10,62
PH149-1001-1-1004,P149-1001-1,1,5.3,NA,NA,NA,隅丸方形,oval,uk,MainWall,5,P4,0.1402439024,NA,NA,NA,0.18414634146,0.04509722459175222,NA,NA,diameter,10,62
PH149-1001-1-1006,P149-1001-1,1,5.3,NA,NA,NA,隅丸方形,oval,uk,MainWall,5,P6,0.1341463415,NA,NA,NA,0.18414634146,0.04509722459175222,NA,NA,diameter,10,62
PH149-1002-1-1003,P149-1002-1,1,3.54,NA,NA,9.842295624431463,円形,circle,2,Main,5,P3,0.1341463415,NA,NA,NA,0.129268292682,0.0263679857208738,NA,NA,diameter,10,66
PH149-1002-1-1007,P149-1002-1,1,3.54,NA,NA,9.842295624431463,円形,circle,2,Main,5,P7,0.1646341463,NA,NA,NA,0.129268292682,0.0263679857208738,NA,NA,diameter,10,66
PH149-1002-1-1009,P149-1002-1,1,3.54,NA,NA,9.842295624431463,円形,circle,2,Main,5,P9,0.1402439024,NA,NA,NA,0.129268292682,0.0263679857208738,NA,NA,diameter,10,66
PH149-1002-1-1012,P149-1002-1,1,3.54,NA,NA,9.842295624431463,円形,circle,2,Main,5,P12,0.09756097561,NA,NA,NA,0.129268292682,0.0263679857208738,NA,NA,diameter,10,66
PH149-1002-1-1013,P149-1002-1,1,3.54,NA,NA,9.842295624431463,円形,circle,2,Main,5,P13,0.1097560976,NA,NA,NA,0.129268292682,0.0263679857208738,NA,NA,diameter,10,66
PH149-1003-1-1001,P149-1003-1,1,3.5,3.2,NA,8.96,円形に近い楕円形,oval,uk,Main,4,P1,0.1524390244,NA,NA,NA,0.149390243925,0.014515098441048266,NA,NA,diameter,10,71
PH149-1003-1-1002,P149-1003-1,1,3.5,3.2,NA,8.96,円形に近い楕円形,oval,uk,Main,4,P2,0.1280487805,NA,NA,NA,0.149390243925,0.014515098441048266,NA,NA,diameter,10,71
PH149-1003-1-1003,P149-1003-1,1,3.5,3.2,NA,8.96,円形に近い楕円形,oval,uk,Main,4,P3,0.1585365854,NA,NA,NA,0.149390243925,0.014515098441048266,NA,NA,diameter,10,71
PH149-1003-1-1004,P149-1003-1,1,3.5,3.2,NA,8.96,円形に近い楕円形,oval,uk,Main,4,P4,0.1585365854,NA,NA,NA,0.149390243925,0.014515098441048266,NA,NA,diameter,10,71
PH149-1004-1-1001,P149-1004-1,1,3.54,NA,NA,9.842295624431463,円形,circle,2,Main,5,P1,0.1402439024,NA,NA,NA,0.125609756092,0.02747287885208748,NA,NA,diameter,10,66
PH149-1004-1-1002,P149-1004-1,1,3.54,NA,NA,9.842295624431463,円形,circle,2,Main,5,P2,0.1280487805,NA,NA,NA,0.125609756092,0.02747287885208748,NA,NA,diameter,10,66
PH149-1004-1-1005,P149-1004-1,1,3.54,NA,NA,9.842295624431463,円形,circle,2,Main,5,P5,0.1585365854,NA,NA,NA,0.125609756092,0.02747287885208748,NA,NA,diameter,10,66
PH149-1004-1-1006,P149-1004-1,1,3.54,NA,NA,9.842295624431463,円形,circle,2,Main,5,P6,0.1158536585,NA,NA,NA,0.125609756092,0.02747287885208748,NA,NA,diameter,10,66
PH149-1004-1-1014,P149-1004-1,1,3.54,NA,NA,9.842295624431463,円形,circle,2,Main,5,P14,0.08536585366,NA,NA,NA,0.125609756092,0.02747287885208748,NA,NA,diameter,10,66
PH149-1010-1-1001,P149-1010-1,1,NA,NA,NA,NA,不明,uk,uk,Main,4,P1,0.1437125749,0.558,0.4005,0.10562038944572524,0.134730538945,0.03865252841445676,0.006059878101115682,0.0030951914920931732,diameter,10,91
PH149-1010-1-1003,P149-1010-1,1,NA,NA,NA,NA,不明,uk,uk,Main,4,P3,0.07784431138,0.364,0.4005,0.10562038944572524,0.134730538945,0.03865252841445676,0.006059878101115682,0.0030951914920931732,diameter,10,91
PH149-1010-1-1004,P149-1010-1,1,NA,NA,NA,NA,不明,uk,uk,Main,4,P4,0.1616766467,0.342,0.4005,0.10562038944572524,0.134730538945,0.03865252841445676,0.006059878101115682,0.0030951914920931732,diameter,10,91
PH149-1010-1-1005,P149-1010-1,1,NA,NA,NA,NA,不明,uk,uk,Main,4,P5,0.1556886228,0.338,0.4005,0.10562038944572524,0.134730538945,0.03865252841445676,0.006059878101115682,0.0030951914920931732,diameter,10,91
PH150-1012-1-1006,P150-1012-1,1,3.9,3.4,NA,10.608,不明,oval,uk,uk,6,P6,0.08383233533,NA,NA,NA,0.118762475055,0.028192508778199215,NA,NA,diameter,11,29
PH150-1012-1-1008,P150-1012-1,1,3.9,3.4,NA,10.608,不明,oval,uk,uk,6,P8,0.1017964072,NA,NA,NA,0.118762475055,0.028192508778199215,NA,NA,diameter,11,29
PH150-1012-1-1015,P150-1012-1,1,3.9,3.4,NA,10.608,不明,oval,uk,uk,6,P15,0.125748503,NA,NA,NA,0.118762475055,0.028192508778199215,NA,NA,diameter,11,29
PH150-1012-1-1016,P150-1012-1,1,3.9,3.4,NA,10.608,不明,oval,uk,uk,6,P16,0.1137724551,NA,NA,NA,0.118762475055,0.028192508778199215,NA,NA,diameter,11,29
PH150-1012-1-1021,P150-1012-1,1,3.9,3.4,NA,10.608,不明,oval,uk,uk,6,P21,0.119760479,NA,NA,NA,0.118762475055,0.028192508778199215,NA,NA,diameter,11,29
PH150-1012-1-1024,P150-1012-1,1,3.9,3.4,NA,10.608,不明,oval,uk,uk,6,P24,0.1676646707,NA,NA,NA,0.118762475055,0.028192508778199215,NA,NA,diameter,11,29
PH150-1026-1-1005,P150-1026-1,1,4.35,3.8,NA,13.223999999999998,円形,oval,uk,Wall,circ,P5,0.1204819277,NA,NA,NA,0.13425129088142856,0.03490413043224873,NA,NA,diameter,11,66
PH150-1026-1-1006,P150-1026-1,1,4.35,3.8,NA,13.223999999999998,円形,oval,uk,Wall,circ,P6,0.1024096386,NA,NA,NA,0.13425129088142856,0.03490413043224873,NA,NA,diameter,11,66
PH150-1026-1-1007,P150-1026-1,1,4.35,3.8,NA,13.223999999999998,円形,oval,uk,Wall,circ,P7,0.09638554217,NA,NA,NA,0.13425129088142856,0.03490413043224873,NA,NA,diameter,11,66
PH150-1026-1-1008,P150-1026-1,1,4.35,3.8,NA,13.223999999999998,円形,oval,uk,Wall,circ,P8,0.1927710843,NA,NA,NA,0.13425129088142856,0.03490413043224873,NA,NA,diameter,11,66
PH150-1026-1-1010,P150-1026-1,1,4.35,3.8,NA,13.223999999999998,円形,oval,uk,Wall,circ,P10,0.1325301205,NA,NA,NA,0.13425129088142856,0.03490413043224873,NA,NA,diameter,11,66
PH150-1026-1-1012,P150-1026-1,1,4.35,3.8,NA,13.223999999999998,円形,oval,uk,Wall,circ,P12,0.1686746988,NA,NA,NA,0.13425129088142856,0.03490413043224873,NA,NA,diameter,11,66
PH150-1026-1-1017,P150-1026-1,1,4.35,3.8,NA,13.223999999999998,円形,oval,uk,Wall,circ,P17,0.1265060241,NA,NA,NA,0.13425129088142856,0.03490413043224873,NA,NA,diameter,11,66
PH150-1029-1-1002,P150-1029-1,1,NA,NA,NA,NA,五角形,oval,2,Main,5,P2,0.1084337349,NA,NA,NA,0.115662650608,0.046933858288199674,NA,NA,diameter,11,92
PH150-1029-1-1010,P150-1029-1,1,NA,NA,NA,NA,五角形,oval,2,Main,5,P10,0.186746988,NA,NA,NA,0.115662650608,0.046933858288199674,NA,NA,diameter,11,92
PH150-1029-1-1014,P150-1029-1,1,NA,NA,NA,NA,五角形,oval,2,Main,5,P14,0.06626506024,NA,NA,NA,0.115662650608,0.046933858288199674,NA,NA,diameter,11,92
PH150-1029-1-1025,P150-1029-1,1,NA,NA,NA,NA,五角形,oval,2,Main,5,P25,0.0843373494,NA,NA,NA,0.115662650608,0.046933858288199674,NA,NA,diameter,11,92
PH150-1029-1-1033,P150-1029-1,1,NA,NA,NA,NA,五角形,oval,2,Main,5,P33,0.1325301205,NA,NA,NA,0.115662650608,0.046933858288199674,NA,NA,diameter,11,92
PH150-1029-2-1002,P150-1029-2,2,4.2,4.2,NA,14.112000000000002,五角形,oval,2,Main,5,P2,0.1084337349,NA,NA,NA,0.16144578314,0.08384105265072248,NA,NA,diameter,11,92
PH150-1029-2-1010,P150-1029-2,2,4.2,4.2,NA,14.112000000000002,五角形,oval,2,Main,5,P10,0.186746988,NA,NA,NA,0.16144578314,0.08384105265072248,NA,NA,diameter,11,92
PH150-1029-2-1016,P150-1029-2,2,4.2,4.2,NA,14.112000000000002,五角形,oval,2,Main,5,P16,0.0843373494,NA,NA,NA,0.16144578314,0.08384105265072248,NA,NA,diameter,11,92
PH150-1029-2-1026,P150-1029-2,2,4.2,4.2,NA,14.112000000000002,五角形,oval,2,Main,5,P26,0.2951807229,NA,NA,NA,0.16144578314,0.08384105265072248,NA,NA,diameter,11,92
PH150-1029-2-1033,P150-1029-2,2,4.2,4.2,NA,14.112000000000002,五角形,oval,2,Main,5,P33,0.1325301205,NA,NA,NA,0.16144578314,0.08384105265072248,NA,NA,diameter,11,92
PH150-1036-1-1003,P150-1036-1,1,4.4,4.2,NA,14.784000000000004,円形,oval,n,MainWall,5,P3,0.1686746988,NA,NA,NA,0.136144578314,0.05279253566598545,NA,NA,diameter,11,153
PH150-1036-1-1004,P150-1036-1,1,4.4,4.2,NA,14.784000000000004,円形,oval,n,MainWall,5,P4,0.1204819277,NA,NA,NA,0.136144578314,0.05279253566598545,NA,NA,diameter,11,153
PH150-1036-1-1014,P150-1036-1,1,4.4,4.2,NA,14.784000000000004,円形,oval,n,MainWall,5,P14,0.2108433735,NA,NA,NA,0.136144578314,0.05279253566598545,NA,NA,diameter,11,153
PH150-1036-1-1018,P150-1036-1,1,4.4,4.2,NA,14.784000000000004,円形,oval,n,MainWall,5,P18,0.0843373494,NA,NA,NA,0.136144578314,0.05279253566598545,NA,NA,diameter,11,153
PH150-1036-1-1026,P150-1036-1,1,4.4,4.2,NA,14.784000000000004,円形,oval,n,MainWall,5,P26,0.09638554217,NA,NA,NA,0.136144578314,0.05279253566598545,NA,NA,diameter,11,153
PH150-1037-1-1001,P150-1037-1,1,6,6,NA,28.8,uk,oval,2,MainWall,uk,P1,0.2303030303,NA,NA,NA,0.22828282828333332,0.030343407438097523,NA,NA,diameter,11,155
PH150-1037-1-1005,P150-1037-1,1,6,6,NA,28.8,uk,oval,2,MainWall,uk,P5,0.2363636364,NA,NA,NA,0.22828282828333332,0.030343407438097523,NA,NA,diameter,11,155
PH150-1037-1-1007,P150-1037-1,1,6,6,NA,28.8,uk,oval,2,MainWall,uk,P7,0.1696969697,NA,NA,NA,0.22828282828333332,0.030343407438097523,NA,NA,diameter,11,155
PH150-1037-1-1014,P150-1037-1,1,6,6,NA,28.8,uk,oval,2,MainWall,uk,P14,0.2545454545,NA,NA,NA,0.22828282828333332,0.030343407438097523,NA,NA,diameter,11,155
PH150-1037-1-1016,P150-1037-1,1,6,6,NA,28.8,uk,oval,2,MainWall,uk,P16,0.2303030303,NA,NA,NA,0.22828282828333332,0.030343407438097523,NA,NA,diameter,11,155
PH150-1037-1-1019,P150-1037-1,1,6,6,NA,28.8,uk,oval,2,MainWall,uk,P19,0.2484848485,NA,NA,NA,0.22828282828333332,0.030343407438097523,NA,NA,diameter,11,155
PH150-1037-2-1004,P150-1037-2,2,6,6,NA,28.8,uk,oval,2,MainWall,uk,P4,0.3333333333,NA,NA,NA,0.31515151514,0.052311140912281166,NA,NA,diameter,11,155
PH150-1037-2-1008,P150-1037-2,2,6,6,NA,28.8,uk,oval,2,MainWall,uk,P8,0.3454545455,NA,NA,NA,0.31515151514,0.052311140912281166,NA,NA,diameter,11,155
PH150-1037-2-1012,P150-1037-2,2,6,6,NA,28.8,uk,oval,2,MainWall,uk,P12,0.3636363636,NA,NA,NA,0.31515151514,0.052311140912281166,NA,NA,diameter,11,155
PH150-1037-2-1015,P150-1037-2,2,6,6,NA,28.8,uk,oval,2,MainWall,uk,P15,0.303030303,NA,NA,NA,0.31515151514,0.052311140912281166,NA,NA,diameter,11,155
PH150-1037-2-1018,P150-1037-2,2,6,6,NA,28.8,uk,oval,2,MainWall,uk,P18,0.2303030303,NA,NA,NA,0.31515151514,0.052311140912281166,NA,NA,diameter,11,155
PH150-1038-1-1002,P150-1038-1,1,4.5,4.5,NA,16.2,円形もしくは楕円形,oval,n,Main,5,P2,0.156626506,NA,NA,NA,0.16987951805999998,0.017250386822719628,NA,NA,diameter,11,177
PH150-1038-1-1004,P150-1038-1,1,4.5,4.5,NA,16.2,円形もしくは楕円形,oval,n,Main,5,P4,0.1987951807,NA,NA,NA,0.16987951805999998,0.017250386822719628,NA,NA,diameter,11,177
PH150-1038-1-1008,P150-1038-1,1,4.5,4.5,NA,16.2,円形もしくは楕円形,oval,n,Main,5,P8,0.1686746988,NA,NA,NA,0.16987951805999998,0.017250386822719628,NA,NA,diameter,11,177
PH150-1038-1-1012,P150-1038-1,1,4.5,4.5,NA,16.2,円形もしくは楕円形,oval,n,Main,5,P12,0.156626506,NA,NA,NA,0.16987951805999998,0.017250386822719628,NA,NA,diameter,11,177
PH150-1038-1-1017,P150-1038-1,1,4.5,4.5,NA,16.2,円形もしくは楕円形,oval,n,Main,5,P17,0.1686746988,NA,NA,NA,0.16987951805999998,0.017250386822719628,NA,NA,diameter,11,177
PH150-1041-1-1004,P150-1041-1,1,4.1,4,NA,13.12,円形もしくは楕円形,oval,n,uk,5,P4,0.2409638554,NA,NA,NA,0.155421686754,0.05527744455283061,NA,NA,diameter,11,197
PH150-1041-1-1007,P150-1041-1,1,4.1,4,NA,13.12,円形もしくは楕円形,oval,n,uk,5,P7,0.09638554217,NA,NA,NA,0.155421686754,0.05527744455283061,NA,NA,diameter,11,197
PH150-1041-1-1016,P150-1041-1,1,4.1,4,NA,13.12,円形もしくは楕円形,oval,n,uk,5,P16,0.1746987952,NA,NA,NA,0.155421686754,0.05527744455283061,NA,NA,diameter,11,197
PH150-1041-1-1021,P150-1041-1,1,4.1,4,NA,13.12,円形もしくは楕円形,oval,n,uk,5,P21,0.1325301205,NA,NA,NA,0.155421686754,0.05527744455283061,NA,NA,diameter,11,197
PH150-1041-1-1027,P150-1041-1,1,4.1,4,NA,13.12,円形もしくは楕円形,oval,n,uk,5,P27,0.1325301205,NA,NA,NA,0.155421686754,0.05527744455283061,NA,NA,diameter,11,197
PH150-1056-1-1050,P150-1056-1,1,4.5,4.2,NA,15.120000000000003,ほぽ円形,oval,2,MainWall,6,P50,0.11445783130000001,NA,NA,NA,0.18674698795,0.04556065157534302,NA,NA,diameter,11,250
PH150-1056-1-1052,P150-1056-1,1,4.5,4.2,NA,15.120000000000003,ほぽ円形,oval,2,MainWall,6,P52,0.2108433735,NA,NA,NA,0.18674698795,0.04556065157534302,NA,NA,diameter,11,250
PH150-1056-1-1053,P150-1056-1,1,4.5,4.2,NA,15.120000000000003,ほぽ円形,oval,2,MainWall,6,P53,0.2469879518,NA,NA,NA,0.18674698795,0.04556065157534302,NA,NA,diameter,11,250
PH150-1056-1-1055,P150-1056-1,1,4.5,4.2,NA,15.120000000000003,ほぽ円形,oval,2,MainWall,6,P55,0.1807228916,NA,NA,NA,0.18674698795,0.04556065157534302,NA,NA,diameter,11,250
PH150-1056-1-1057,P150-1056-1,1,4.5,4.2,NA,15.120000000000003,ほぽ円形,oval,2,MainWall,6,P57,0.1626506024,NA,NA,NA,0.18674698795,0.04556065157534302,NA,NA,diameter,11,250
PH150-1056-1-1062,P150-1056-1,1,4.5,4.2,NA,15.120000000000003,ほぽ円形,oval,2,MainWall,6,P62,0.2048192771,NA,NA,NA,0.18674698795,0.04556065157534302,NA,NA,diameter,11,250
PH150-1057-1-1001,P150-1057-1,1,4.5,3.2,NA,11.520000000000001,円形もしくは 楕円形,oval,uk,uk,uk,P1,0.156626506,NA,NA,NA,0.17469879518375,0.044501492172693405,NA,NA,diameter,11,250
PH150-1057-1-1002,P150-1057-1,1,4.5,3.2,NA,11.520000000000001,円形もしくは 楕円形,oval,uk,uk,uk,P2,0.1807228916,NA,NA,NA,0.17469879518375,0.044501492172693405,NA,NA,diameter,11,250
PH150-1057-1-1003,P150-1057-1,1,4.5,3.2,NA,11.520000000000001,円形もしくは 楕円形,oval,uk,uk,uk,P3,0.234939759,NA,NA,NA,0.17469879518375,0.044501492172693405,NA,NA,diameter,11,250
PH150-1057-1-1004,P150-1057-1,1,4.5,3.2,NA,11.520000000000001,円形もしくは 楕円形,oval,uk,uk,uk,P4,0.2289156627,NA,NA,NA,0.17469879518375,0.044501492172693405,NA,NA,diameter,11,250
PH150-1057-1-1005,P150-1057-1,1,4.5,3.2,NA,11.520000000000001,円形もしくは 楕円形,oval,uk,uk,uk,P5,0.186746988,NA,NA,NA,0.17469879518375,0.044501492172693405,NA,NA,diameter,11,250
PH150-1057-1-1006,P150-1057-1,1,4.5,3.2,NA,11.520000000000001,円形もしくは 楕円形,oval,uk,uk,uk,P6,0.09638554217,NA,NA,NA,0.17469879518375,0.044501492172693405,NA,NA,diameter,11,250
PH150-1057-1-1007,P150-1057-1,1,4.5,3.2,NA,11.520000000000001,円形もしくは 楕円形,oval,uk,uk,uk,P7,0.156626506,NA,NA,NA,0.17469879518375,0.044501492172693405,NA,NA,diameter,11,250
PH150-1057-1-1009,P150-1057-1,1,4.5,3.2,NA,11.520000000000001,円形もしくは 楕円形,oval,uk,uk,uk,P9,0.156626506,NA,NA,NA,0.17469879518375,0.044501492172693405,NA,NA,diameter,11,250
PH150-1060-1-1001,P150-1060-1,1,3.2,3.2,NA,8.192000000000002,円形もしく は楕円形,oval,n,Main,6,P1,0.07228915663,NA,NA,NA,0.15562248995,0.06712656486253457,NA,NA,diameter,11,269
PH150-1060-1-1002,P150-1060-1,1,3.2,3.2,NA,8.192000000000002,円形もしく は楕円形,oval,n,Main,6,P2,0.156626506,NA,NA,NA,0.15562248995,0.06712656486253457,NA,NA,diameter,11,269
PH150-1060-1-1003,P150-1060-1,1,3.2,3.2,NA,8.192000000000002,円形もしく は楕円形,oval,n,Main,6,P3,0.09638554217,NA,NA,NA,0.15562248995,0.06712656486253457,NA,NA,diameter,11,269
PH150-1060-1-1004,P150-1060-1,1,3.2,3.2,NA,8.192000000000002,円形もしく は楕円形,oval,n,Main,6,P4,0.156626506,NA,NA,NA,0.15562248995,0.06712656486253457,NA,NA,diameter,11,269
PH150-1060-1-1005,P150-1060-1,1,3.2,3.2,NA,8.192000000000002,円形もしく は楕円形,oval,n,Main,6,P5,0.1927710843,NA,NA,NA,0.15562248995,0.06712656486253457,NA,NA,diameter,11,269
PH150-1060-1-1006,P150-1060-1,1,3.2,3.2,NA,8.192000000000002,円形もしく は楕円形,oval,n,Main,6,P6,0.2590361446,NA,NA,NA,0.15562248995,0.06712656486253457,NA,NA,diameter,11,269
PH150-1066-1-1002,P150-1066-1,1,3.3,3.1,NA,8.184000000000001,小形の円形,oval,uk,uk,5,P2,0.07831325301,NA,NA,NA,0.139759036142,0.04331488676703871,NA,NA,diameter,11,273
PH150-1066-1-1007,P150-1066-1,1,3.3,3.1,NA,8.184000000000001,小形の円形,oval,uk,uk,5,P7,0.1927710843,NA,NA,NA,0.139759036142,0.04331488676703871,NA,NA,diameter,11,273
PH150-1066-1-1009,P150-1066-1,1,3.3,3.1,NA,8.184000000000001,小形の円形,oval,uk,uk,5,P9,0.1445783133,NA,NA,NA,0.139759036142,0.04331488676703871,NA,NA,diameter,11,273
PH150-1066-1-1011,P150-1066-1,1,3.3,3.1,NA,8.184000000000001,小形の円形,oval,uk,uk,5,P11,0.1204819277,NA,NA,NA,0.139759036142,0.04331488676703871,NA,NA,diameter,11,273
PH150-1066-1-1014,P150-1066-1,1,3.3,3.1,NA,8.184000000000001,小形の円形,oval,uk,uk,5,P14,0.1626506024,NA,NA,NA,0.139759036142,0.04331488676703871,NA,NA,diameter,11,273
PH151-1012-1-1001,P151-1012-1,1,5.1,4.6,NA,18.767999999999997,隅丸長方形,oval,n,Main,5,P1,0.2095808383,NA,NA,NA,0.20479041916,0.041356399164174426,NA,NA,diameter,12,6
PH151-1012-1-1002,P151-1012-1,1,5.1,4.6,NA,18.767999999999997,隅丸長方形,oval,n,Main,5,P2,0.251497006,NA,NA,NA,0.20479041916,0.041356399164174426,NA,NA,diameter,12,6
PH151-1012-1-1003,P151-1012-1,1,5.1,4.6,NA,18.767999999999997,隅丸長方形,oval,n,Main,5,P3,0.1377245509,NA,NA,NA,0.20479041916,0.041356399164174426,NA,NA,diameter,12,6
PH151-1012-1-1004,P151-1012-1,1,5.1,4.6,NA,18.767999999999997,隅丸長方形,oval,n,Main,5,P4,0.2095808383,NA,NA,NA,0.20479041916,0.041356399164174426,NA,NA,diameter,12,6
PH151-1012-1-1005,P151-1012-1,1,5.1,4.6,NA,18.767999999999997,隅丸長方形,oval,n,Main,5,P5,0.2155688623,NA,NA,NA,0.20479041916,0.041356399164174426,NA,NA,diameter,12,6
PH151-1015-1-1001,P151-1015-1,1,3.3,3.1,NA,8.184000000000001,隅丸方形に近い楕円形,oval,n,Wall,6,P1,0.1265060241,NA,NA,NA,0.109437750995,0.02623538353748113,NA,NA,diameter,12,28
PH151-1015-1-1002,P151-1015-1,1,3.3,3.1,NA,8.184000000000001,隅丸方形に近い楕円形,oval,n,Wall,6,P2,0.0843373494,NA,NA,NA,0.109437750995,0.02623538353748113,NA,NA,diameter,12,28
PH151-1015-1-1003,P151-1015-1,1,3.3,3.1,NA,8.184000000000001,隅丸方形に近い楕円形,oval,n,Wall,6,P3,0.09638554217,NA,NA,NA,0.109437750995,0.02623538353748113,NA,NA,diameter,12,28
PH151-1015-1-1004,P151-1015-1,1,3.3,3.1,NA,8.184000000000001,隅丸方形に近い楕円形,oval,n,Wall,6,P4,0.1506024096,NA,NA,NA,0.109437750995,0.02623538353748113,NA,NA,diameter,12,28
PH151-1015-1-1005,P151-1015-1,1,3.3,3.1,NA,8.184000000000001,隅丸方形に近い楕円形,oval,n,Wall,6,P5,0.11445783130000001,NA,NA,NA,0.109437750995,0.02623538353748113,NA,NA,diameter,12,28
PH151-1015-1-1006,P151-1015-1,1,3.3,3.1,NA,8.184000000000001,隅丸方形に近い楕円形,oval,n,Wall,6,P6,0.0843373494,NA,NA,NA,0.109437750995,0.02623538353748113,NA,NA,diameter,12,28
